date,value,indicator_name
2014-02-11,14.51,VIX_History
2014-02-12,29461.5,Gold price INR
2014-02-12,14.3,VIX_History
2014-02-13,29740.5,Gold price INR
2014-02-13,14.14,VIX_History
2014-02-14,30154.5,Gold price INR
2014-02-14,13.57,VIX_History
2014-02-17,30253.5,Gold price INR
2014-02-18,30240.0,Gold price INR
2014-02-18,13.87,VIX_History
2014-02-19,30235.5,Gold price INR
2014-02-19,15.5,VIX_History
2014-02-20,30150.0,Gold price INR
2014-02-20,14.79,VIX_History
2014-02-21,30222.0,Gold price INR
2014-02-21,14.68,VIX_History
2014-02-24,30469.5,Gold price INR
2014-02-24,14.23,VIX_History
2014-02-25,30537.0,Gold price INR
2014-02-25,13.67,VIX_History
2014-02-26,30388.5,Gold price INR
2014-02-26,14.35,VIX_History
2014-02-27,30397.5,Gold price INR
2014-02-27,14.04,VIX_History
2014-02-28,30249.0,Gold price INR
2014-02-28,14.0,VIX_History
2014-03-03,30798.0,Gold price INR
2014-03-03,16.0,VIX_History
2014-03-04,30420.0,Gold price INR
2014-03-04,14.1,VIX_History
2014-03-05,30348.0,Gold price INR
2014-03-05,13.89,VIX_History
2014-03-06,30316.5,Gold price INR
2014-03-06,14.21,VIX_History
2014-03-07,30015.0,Gold price INR
2014-03-07,14.11,VIX_History
2014-03-10,30105.0,Gold price INR
2014-03-10,14.2,VIX_History
2014-03-11,30172.5,Gold price INR
2014-03-11,14.8,VIX_History
2014-03-12,30744.0,Gold price INR
2014-03-12,14.47,VIX_History
2014-03-13,30789.0,Gold price INR
2014-03-13,16.22,VIX_History
2014-03-14,31171.5,Gold price INR
2014-03-14,17.82,VIX_History
2014-03-17,31023.0,Gold price INR
2014-03-17,15.64,VIX_History
2014-03-18,30469.5,Gold price INR
2014-03-18,14.52,VIX_History
2014-03-19,30033.0,Gold price INR
2014-03-19,15.12,VIX_History
2014-03-20,29907.0,Gold price INR
2014-03-20,14.52,VIX_History
2014-03-21,30006.0,Gold price INR
2014-03-21,15.0,VIX_History
2014-03-24,29326.5,Gold price INR
2014-03-24,15.09,VIX_History
2014-03-25,29227.5,Gold price INR
2014-03-25,14.02,VIX_History
2014-03-26,28849.5,Gold price INR
2014-03-26,14.93,VIX_History
2014-03-27,28714.5,Gold price INR
2014-03-27,14.62,VIX_History
2014-03-28,28449.0,Gold price INR
2014-03-28,14.41,VIX_History
2014-03-31,28386.0,Gold price INR
2014-03-31,13.88,VIX_History
2014-04-01,28210.5,Gold price INR
2014-04-01,13.1,VIX_History
2014-04-02,28431.0,Gold price INR
2014-04-02,13.09,VIX_History
2014-04-03,28440.0,Gold price INR
2014-04-03,13.37,VIX_History
2014-04-04,28728.0,Gold price INR
2014-04-04,13.96,VIX_History
2014-04-07,28723.5,Gold price INR
2014-04-07,15.57,VIX_History
2014-04-08,28957.5,Gold price INR
2014-04-08,14.89,VIX_History
2014-04-09,28791.0,Gold price INR
2014-04-09,13.82,VIX_History
2014-04-10,29209.5,Gold price INR
2014-04-10,15.89,VIX_History
2014-04-11,29209.5,Gold price INR
2014-04-11,17.03,VIX_History
2014-04-14,29380.5,Gold price INR
2014-04-14,16.11,VIX_History
2014-04-15,28768.5,Gold price INR
2014-04-15,15.61,VIX_History
2014-04-16,28903.5,Gold price INR
2014-04-16,14.18,VIX_History
2014-04-17,28867.5,Gold price INR
2014-04-17,13.36,VIX_History
2014-04-18,28867.5,Gold price INR
2014-04-21,28903.5,Gold price INR
2014-04-21,13.25,VIX_History
2014-04-22,28827.0,Gold price INR
2014-04-22,13.19,VIX_History
2014-04-23,28872.0,Gold price INR
2014-04-23,13.27,VIX_History
2014-04-24,29011.5,Gold price INR
2014-04-24,13.32,VIX_History
2014-04-25,29038.5,Gold price INR
2014-04-25,14.06,VIX_History
2014-04-28,28944.0,Gold price INR
2014-04-28,13.97,VIX_History
2014-04-29,28849.5,Gold price INR
2014-04-29,13.71,VIX_History
2014-04-30,28593.0,Gold price INR
2014-04-30,13.41,VIX_History
2014-05-01,28372.5,Gold price INR
2014-05-01,13.25,VIX_History
2014-05-02,28386.0,Gold price INR
2014-05-02,12.91,VIX_History
2014-05-05,28368.0,Gold price INR
2014-05-05,13.29,VIX_History
2014-05-06,28872.0,Gold price INR
2014-05-06,13.8,VIX_History
2014-05-07,28638.0,Gold price INR
2014-05-07,13.4,VIX_History
2014-05-08,28413.0,Gold price INR
2014-05-08,13.43,VIX_History
2014-05-09,28503.0,Gold price INR
2014-05-09,12.92,VIX_History
2014-05-12,28606.5,Gold price INR
2014-05-12,12.23,VIX_History
2014-05-13,28516.5,Gold price INR
2014-05-13,12.13,VIX_History
2014-05-14,28710.0,Gold price INR
2014-05-14,12.17,VIX_History
2014-05-15,28269.0,Gold price INR
2014-05-15,13.17,VIX_History
2014-05-16,28048.5,Gold price INR
2014-05-16,12.44,VIX_History
2014-05-19,28017.0,Gold price INR
2014-05-19,12.42,VIX_History
2014-05-20,28008.0,Gold price INR
2014-05-20,12.96,VIX_History
2014-05-21,27837.0,Gold price INR
2014-05-21,11.91,VIX_History
2014-05-22,27954.0,Gold price INR
2014-05-22,12.03,VIX_History
2014-05-23,27729.0,Gold price INR
2014-05-23,11.36,VIX_History
2014-05-26,27931.5,Gold price INR
2014-05-27,27702.0,Gold price INR
2014-05-27,11.51,VIX_History
2014-05-28,27369.0,Gold price INR
2014-05-28,11.68,VIX_History
2014-05-29,27252.0,Gold price INR
2014-05-29,11.57,VIX_History
2014-05-30,27189.0,Gold price INR
2014-05-30,11.4,VIX_History
2014-06-02,27121.5,Gold price INR
2014-06-02,11.58,VIX_History
2014-06-03,27139.5,Gold price INR
2014-06-03,11.87,VIX_History
2014-06-04,27189.0,Gold price INR
2014-06-04,12.08,VIX_History
2014-06-05,27333.0,Gold price INR
2014-06-05,11.68,VIX_History
2014-06-06,27157.5,Gold price INR
2014-06-06,10.73,VIX_History
2014-06-09,27283.5,Gold price INR
2014-06-09,11.15,VIX_History
2014-06-10,27472.5,Gold price INR
2014-06-10,10.99,VIX_History
2014-06-11,27526.5,Gold price INR
2014-06-11,11.6,VIX_History
2014-06-12,27607.5,Gold price INR
2014-06-12,12.56,VIX_History
2014-06-13,27976.5,Gold price INR
2014-06-13,12.18,VIX_History
2014-06-16,28206.0,Gold price INR
2014-06-16,12.65,VIX_History
2014-06-17,28039.5,Gold price INR
2014-06-17,12.06,VIX_History
2014-06-18,28215.0,Gold price INR
2014-06-18,10.61,VIX_History
2014-06-19,28597.5,Gold price INR
2014-06-19,10.62,VIX_History
2014-06-20,29052.0,Gold price INR
2014-06-20,10.85,VIX_History
2014-06-23,29092.5,Gold price INR
2014-06-23,10.98,VIX_History
2014-06-24,29155.5,Gold price INR
2014-06-24,12.13,VIX_History
2014-06-25,29155.5,Gold price INR
2014-06-25,11.59,VIX_History
2014-06-26,29034.0,Gold price INR
2014-06-26,11.63,VIX_History
2014-06-27,29128.5,Gold price INR
2014-06-27,11.26,VIX_History
2014-06-30,29101.5,Gold price INR
2014-06-30,11.57,VIX_History
2014-07-01,29349.0,Gold price INR
2014-07-01,11.15,VIX_History
2014-07-02,29124.0,Gold price INR
2014-07-02,10.82,VIX_History
2014-07-03,29002.5,Gold price INR
2014-07-03,10.32,VIX_History
2014-07-04,29034.0,Gold price INR
2014-07-07,28998.0,Gold price INR
2014-07-07,11.33,VIX_History
2014-07-08,29119.5,Gold price INR
2014-07-08,11.98,VIX_History
2014-07-09,29097.0,Gold price INR
2014-07-09,11.65,VIX_History
2014-07-10,29578.5,Gold price INR
2014-07-10,12.59,VIX_History
2014-07-11,29502.0,Gold price INR
2014-07-11,12.08,VIX_History
2014-07-14,28894.5,Gold price INR
2014-07-14,11.82,VIX_History
2014-07-15,28984.5,Gold price INR
2014-07-15,11.96,VIX_History
2014-07-16,28795.5,Gold price INR
2014-07-16,11.0,VIX_History
2014-07-17,28818.0,Gold price INR
2014-07-17,14.54,VIX_History
2014-07-18,29016.0,Gold price INR
2014-07-18,12.06,VIX_History
2014-07-21,29101.5,Gold price INR
2014-07-21,12.81,VIX_History
2014-07-22,29047.5,Gold price INR
2014-07-22,12.24,VIX_History
2014-07-23,28917.0,Gold price INR
2014-07-23,11.52,VIX_History
2014-07-24,28584.0,Gold price INR
2014-07-24,11.84,VIX_History
2014-07-25,28638.0,Gold price INR
2014-07-25,12.69,VIX_History
2014-07-28,28863.0,Gold price INR
2014-07-28,12.56,VIX_History
2014-07-29,28746.0,Gold price INR
2014-07-29,13.28,VIX_History
2014-07-30,28620.0,Gold price INR
2014-07-30,13.33,VIX_History
2014-07-31,28620.0,Gold price INR
2014-07-31,16.95,VIX_History
2014-08-01,29016.0,Gold price INR
2014-08-01,17.03,VIX_History
2014-08-04,28962.0,Gold price INR
2014-08-04,15.12,VIX_History
2014-08-05,28746.0,Gold price INR
2014-08-05,16.87,VIX_History
2014-08-06,29538.0,Gold price INR
2014-08-06,16.37,VIX_History
2014-08-07,29430.0,Gold price INR
2014-08-07,16.66,VIX_History
2014-08-08,29529.0,Gold price INR
2014-08-08,15.77,VIX_History
2014-08-11,29425.5,Gold price INR
2014-08-11,14.23,VIX_History
2014-08-12,29583.0,Gold price INR
2014-08-12,14.13,VIX_History
2014-08-13,29569.5,Gold price INR
2014-08-13,12.9,VIX_History
2014-08-14,29389.5,Gold price INR
2014-08-14,12.42,VIX_History
2014-08-15,28998.0,Gold price INR
2014-08-15,13.15,VIX_History
2014-08-18,29016.0,Gold price INR
2014-08-18,12.32,VIX_History
2014-08-19,28962.0,Gold price INR
2014-08-19,12.21,VIX_History
2014-08-20,28885.5,Gold price INR
2014-08-20,11.78,VIX_History
2014-08-21,28476.0,Gold price INR
2014-08-21,11.76,VIX_History
2014-08-22,28444.5,Gold price INR
2014-08-22,11.47,VIX_History
2014-08-25,28453.5,Gold price INR
2014-08-25,11.7,VIX_History
2014-08-26,28620.0,Gold price INR
2014-08-26,11.63,VIX_History
2014-08-27,28534.5,Gold price INR
2014-08-27,11.78,VIX_History
2014-08-28,28845.0,Gold price INR
2014-08-28,12.05,VIX_History
2014-08-29,28705.5,Gold price INR
2014-08-29,11.98,VIX_History
2014-09-01,28638.0,Gold price INR
2014-09-02,28273.5,Gold price INR
2014-09-02,12.25,VIX_History
2014-09-03,28156.5,Gold price INR
2014-09-03,12.36,VIX_History
2014-09-04,28287.0,Gold price INR
2014-09-04,12.64,VIX_History
2014-09-05,28138.5,Gold price INR
2014-09-05,12.09,VIX_History
2014-09-08,27918.0,Gold price INR
2014-09-08,12.66,VIX_History
2014-09-09,27976.5,Gold price INR
2014-09-09,13.5,VIX_History
2014-09-10,28030.5,Gold price INR
2014-09-10,12.88,VIX_History
2014-09-11,27792.0,Gold price INR
2014-09-11,12.8,VIX_History
2014-09-12,27513.0,Gold price INR
2014-09-12,13.31,VIX_History
2014-09-15,27747.0,Gold price INR
2014-09-15,14.12,VIX_History
2014-09-16,27702.0,Gold price INR
2014-09-16,12.73,VIX_History
2014-09-17,27697.5,Gold price INR
2014-09-17,12.65,VIX_History
2014-09-18,27342.0,Gold price INR
2014-09-18,12.03,VIX_History
2014-09-19,27315.0,Gold price INR
2014-09-19,12.11,VIX_History
2014-09-22,27162.0,Gold price INR
2014-09-22,13.69,VIX_History
2014-09-23,27423.0,Gold price INR
2014-09-23,14.93,VIX_History
2014-09-24,27297.0,Gold price INR
2014-09-24,13.27,VIX_History
2014-09-25,27414.0,Gold price INR
2014-09-25,15.64,VIX_History
2014-09-26,27315.0,Gold price INR
2014-09-26,14.85,VIX_History
2014-09-29,27594.0,Gold price INR
2014-09-29,15.98,VIX_History
2014-09-30,27643.5,Gold price INR
2014-09-30,16.31,VIX_History
2014-10-01,27585.0,Gold price INR
2014-10-01,16.71,VIX_History
2014-10-02,27477.0,Gold price INR
2014-10-02,16.16,VIX_History
2014-10-03,27094.5,Gold price INR
2014-10-03,14.55,VIX_History
2014-10-06,27112.5,Gold price INR
2014-10-06,15.46,VIX_History
2014-10-07,27373.5,Gold price INR
2014-10-07,17.2,VIX_History
2014-10-08,27486.0,Gold price INR
2014-10-08,15.11,VIX_History
2014-10-09,27544.5,Gold price INR
2014-10-09,18.76,VIX_History
2014-10-10,27486.0,Gold price INR
2014-10-10,21.24,VIX_History
2014-10-13,27670.5,Gold price INR
2014-10-13,24.64,VIX_History
2014-10-14,27886.5,Gold price INR
2014-10-14,22.79,VIX_History
2014-10-15,27949.5,Gold price INR
2014-10-15,26.25,VIX_History
2014-10-16,28156.5,Gold price INR
2014-10-16,25.2,VIX_History
2014-10-17,27904.5,Gold price INR
2014-10-17,21.99,VIX_History
2014-10-20,28089.0,Gold price INR
2014-10-20,18.57,VIX_History
2014-10-21,28219.5,Gold price INR
2014-10-21,16.08,VIX_History
2014-10-22,28012.5,Gold price INR
2014-10-22,17.87,VIX_History
2014-10-23,27765.0,Gold price INR
2014-10-23,16.53,VIX_History
2014-10-24,27765.0,Gold price INR
2014-10-24,16.11,VIX_History
2014-10-27,27733.5,Gold price INR
2014-10-27,16.04,VIX_History
2014-10-28,27738.0,Gold price INR
2014-10-28,14.39,VIX_History
2014-10-29,27603.0,Gold price INR
2014-10-29,15.15,VIX_History
2014-10-30,27184.5,Gold price INR
2014-10-30,14.52,VIX_History
2014-10-31,26302.5,Gold price INR
2014-10-31,14.03,VIX_History
2014-11-03,26388.0,Gold price INR
2014-11-03,14.73,VIX_History
2014-11-04,26361.0,Gold price INR
2014-11-04,14.89,VIX_History
2014-11-05,25816.5,Gold price INR
2014-11-05,14.17,VIX_History
2014-11-06,25884.0,Gold price INR
2014-11-06,13.67,VIX_History
2014-11-07,26181.0,Gold price INR
2014-11-07,13.12,VIX_History
2014-11-10,26280.0,Gold price INR
2014-11-10,12.67,VIX_History
2014-11-11,26217.0,Gold price INR
2014-11-11,12.92,VIX_History
2014-11-12,26347.5,Gold price INR
2014-11-12,13.02,VIX_History
2014-11-13,26311.5,Gold price INR
2014-11-13,13.79,VIX_History
2014-11-14,26568.0,Gold price INR
2014-11-14,13.31,VIX_History
2014-11-17,26865.0,Gold price INR
2014-11-17,13.99,VIX_History
2014-11-18,27094.5,Gold price INR
2014-11-18,13.86,VIX_History
2014-11-19,27265.5,Gold price INR
2014-11-19,13.96,VIX_History
2014-11-20,27130.5,Gold price INR
2014-11-20,13.58,VIX_History
2014-11-21,27373.5,Gold price INR
2014-11-21,12.9,VIX_History
2014-11-24,27297.0,Gold price INR
2014-11-24,12.62,VIX_History
2014-11-25,27301.5,Gold price INR
2014-11-25,12.25,VIX_History
2014-11-26,27265.5,Gold price INR
2014-11-26,12.07,VIX_History
2014-11-27,27202.5,Gold price INR
2014-11-28,27004.5,Gold price INR
2014-11-28,13.33,VIX_History
2014-12-01,27274.5,Gold price INR
2014-12-01,14.29,VIX_History
2014-12-02,27225.0,Gold price INR
2014-12-02,12.85,VIX_History
2014-12-03,27418.5,Gold price INR
2014-12-03,12.47,VIX_History
2014-12-04,27540.0,Gold price INR
2014-12-04,12.38,VIX_History
2014-12-05,27180.0,Gold price INR
2014-12-05,11.82,VIX_History
2014-12-08,27162.0,Gold price INR
2014-12-08,14.21,VIX_History
2014-12-09,27945.0,Gold price INR
2014-12-09,14.89,VIX_History
2014-12-10,28053.0,Gold price INR
2014-12-10,18.53,VIX_History
2014-12-11,27891.0,Gold price INR
2014-12-11,20.08,VIX_History
2014-12-12,27895.5,Gold price INR
2014-12-12,21.08,VIX_History
2014-12-15,27990.0,Gold price INR
2014-12-15,20.42,VIX_History
2014-12-16,28080.0,Gold price INR
2014-12-16,23.57,VIX_History
2014-12-17,27972.0,Gold price INR
2014-12-17,19.44,VIX_History
2014-12-18,27864.0,Gold price INR
2014-12-18,16.81,VIX_History
2014-12-19,27837.0,Gold price INR
2014-12-19,16.49,VIX_History
2014-12-22,27819.0,Gold price INR
2014-12-22,15.25,VIX_History
2014-12-23,27382.5,Gold price INR
2014-12-23,14.8,VIX_History
2014-12-24,27486.0,Gold price INR
2014-12-24,14.37,VIX_History
2014-12-25,27486.0,Gold price INR
2014-12-26,27531.0,Gold price INR
2014-12-26,14.5,VIX_History
2014-12-29,27787.5,Gold price INR
2014-12-29,15.06,VIX_History
2014-12-30,28125.0,Gold price INR
2014-12-30,15.92,VIX_History
2014-12-31,28008.0,Gold price INR
2014-12-31,19.2,VIX_History
2015-01-01,28008.0,Gold price INR
2015-01-02,27297.0,Gold price INR
2015-01-02,17.79,VIX_History
2015-01-05,27967.5,Gold price INR
2015-01-05,19.92,VIX_History
2015-01-06,28332.0,Gold price INR
2015-01-06,21.12,VIX_History
2015-01-07,28174.5,Gold price INR
2015-01-07,19.31,VIX_History
2015-01-08,28057.5,Gold price INR
2015-01-08,17.01,VIX_History
2015-01-09,27954.0,Gold price INR
2015-01-09,17.55,VIX_History
2015-01-12,28084.5,Gold price INR
2015-01-12,19.6,VIX_History
2015-01-13,28156.5,Gold price INR
2015-01-13,20.56,VIX_History
2015-01-14,28251.0,Gold price INR
2015-01-14,21.48,VIX_History
2015-01-15,28719.0,Gold price INR
2015-01-15,22.39,VIX_History
2015-01-16,29146.5,Gold price INR
2015-01-16,20.95,VIX_History
2015-01-19,28939.5,Gold price INR
2015-01-20,29263.5,Gold price INR
2015-01-20,19.89,VIX_History
2015-01-21,29326.5,Gold price INR
2015-01-21,18.85,VIX_History
2015-01-22,29403.0,Gold price INR
2015-01-22,16.4,VIX_History
2015-01-23,29313.0,Gold price INR
2015-01-23,16.66,VIX_History
2015-01-26,29007.0,Gold price INR
2015-01-26,15.52,VIX_History
2015-01-27,29115.0,Gold price INR
2015-01-27,17.22,VIX_History
2015-01-28,29070.0,Gold price INR
2015-01-28,20.44,VIX_History
2015-01-29,28858.5,Gold price INR
2015-01-29,18.76,VIX_History
2015-01-30,28719.0,Gold price INR
2015-01-30,20.97,VIX_History
2015-02-02,28966.5,Gold price INR
2015-02-02,19.43,VIX_History
2015-02-03,28705.5,Gold price INR
2015-02-03,17.33,VIX_History
2015-02-04,28849.5,Gold price INR
2015-02-04,18.33,VIX_History
2015-02-05,28593.0,Gold price INR
2015-02-05,16.85,VIX_History
2015-02-06,28183.5,Gold price INR
2015-02-06,17.29,VIX_History
2015-02-09,28323.0,Gold price INR
2015-02-09,18.55,VIX_History
2015-02-10,28201.5,Gold price INR
2015-02-10,17.23,VIX_History
2015-02-11,28035.0,Gold price INR
2015-02-11,16.96,VIX_History
2015-02-12,28003.5,Gold price INR
2015-02-12,15.34,VIX_History
2015-02-13,28188.0,Gold price INR
2015-02-13,14.69,VIX_History
2015-02-16,28138.5,Gold price INR
2015-02-17,27688.5,Gold price INR
2015-02-17,15.8,VIX_History
2015-02-18,27661.5,Gold price INR
2015-02-18,15.45,VIX_History
2015-02-19,27742.5,Gold price INR
2015-02-19,15.29,VIX_History
2015-02-20,27657.0,Gold price INR
2015-02-20,14.3,VIX_History
2015-02-23,27585.0,Gold price INR
2015-02-23,14.56,VIX_History
2015-02-24,27328.5,Gold price INR
2015-02-24,13.69,VIX_History
2015-02-25,27486.0,Gold price INR
2015-02-25,13.84,VIX_History
2015-02-26,27450.0,Gold price INR
2015-02-26,13.91,VIX_History
2015-02-27,27607.5,Gold price INR
2015-02-27,13.34,VIX_History
2015-03-02,27639.0,Gold price INR
2015-03-02,13.04,VIX_History
2015-03-03,27621.0,Gold price INR
2015-03-03,13.86,VIX_History
2015-03-04,27432.0,Gold price INR
2015-03-04,14.23,VIX_History
2015-03-05,27513.0,Gold price INR
2015-03-05,14.04,VIX_History
2015-03-06,26910.0,Gold price INR
2015-03-06,15.2,VIX_History
2015-03-09,26892.0,Gold price INR
2015-03-09,15.06,VIX_History
2015-03-10,26797.5,Gold price INR
2015-03-10,16.69,VIX_History
2015-03-11,26577.0,Gold price INR
2015-03-11,16.87,VIX_History
2015-03-12,26518.5,Gold price INR
2015-03-12,15.42,VIX_History
2015-03-13,26694.0,Gold price INR
2015-03-13,16.0,VIX_History
2015-03-16,26608.5,Gold price INR
2015-03-16,15.61,VIX_History
2015-03-17,26550.0,Gold price INR
2015-03-17,15.66,VIX_History
2015-03-18,26473.5,Gold price INR
2015-03-18,13.97,VIX_History
2015-03-19,26829.0,Gold price INR
2015-03-19,14.07,VIX_History
2015-03-20,27189.0,Gold price INR
2015-03-20,13.02,VIX_History
2015-03-23,27175.5,Gold price INR
2015-03-23,13.41,VIX_History
2015-03-24,27279.0,Gold price INR
2015-03-24,13.62,VIX_History
2015-03-25,27441.0,Gold price INR
2015-03-25,15.44,VIX_History
2015-03-26,27774.0,Gold price INR
2015-03-26,15.8,VIX_History
2015-03-27,27486.0,Gold price INR
2015-03-27,15.07,VIX_History
2015-03-30,27328.5,Gold price INR
2015-03-30,14.51,VIX_History
2015-03-31,27333.0,Gold price INR
2015-03-31,15.29,VIX_History
2015-04-01,27562.5,Gold price INR
2015-04-01,15.11,VIX_History
2015-04-02,27598.5,Gold price INR
2015-04-02,14.67,VIX_History
2015-04-03,27598.5,Gold price INR
2015-04-06,27441.0,Gold price INR
2015-04-06,14.74,VIX_History
2015-04-07,27760.5,Gold price INR
2015-04-07,14.78,VIX_History
2015-04-08,27652.5,Gold price INR
2015-04-08,13.98,VIX_History
2015-04-09,27360.0,Gold price INR
2015-04-09,13.09,VIX_History
2015-04-10,27675.0,Gold price INR
2015-04-10,12.58,VIX_History
2015-04-13,27567.0,Gold price INR
2015-04-13,13.94,VIX_History
2015-04-14,27472.5,Gold price INR
2015-04-14,13.67,VIX_History
2015-04-15,27405.0,Gold price INR
2015-04-15,12.84,VIX_History
2015-04-16,27603.0,Gold price INR
2015-04-16,12.6,VIX_History
2015-04-17,27603.0,Gold price INR
2015-04-17,13.89,VIX_History
2015-04-20,27684.0,Gold price INR
2015-04-20,13.3,VIX_History
2015-04-21,27648.0,Gold price INR
2015-04-21,13.25,VIX_History
2015-04-22,27504.0,Gold price INR
2015-04-22,12.71,VIX_History
2015-04-23,27580.5,Gold price INR
2015-04-23,12.48,VIX_History
2015-04-24,27679.5,Gold price INR
2015-04-24,12.29,VIX_History
2015-04-27,28044.0,Gold price INR
2015-04-27,13.12,VIX_History
2015-04-28,28080.0,Gold price INR
2015-04-28,12.41,VIX_History
2015-04-29,28165.5,Gold price INR
2015-04-29,13.39,VIX_History
2015-04-30,27580.5,Gold price INR
2015-04-30,14.55,VIX_History
2015-05-01,27481.5,Gold price INR
2015-05-01,12.7,VIX_History
2015-05-04,27481.5,Gold price INR
2015-05-04,12.85,VIX_History
2015-05-05,27949.5,Gold price INR
2015-05-05,14.31,VIX_History
2015-05-06,27913.5,Gold price INR
2015-05-06,15.15,VIX_History
2015-05-07,28062.0,Gold price INR
2015-05-07,15.13,VIX_History
2015-05-08,27909.0,Gold price INR
2015-05-08,12.86,VIX_History
2015-05-11,27972.0,Gold price INR
2015-05-11,13.85,VIX_History
2015-05-12,28129.5,Gold price INR
2015-05-12,13.86,VIX_History
2015-05-13,28503.0,Gold price INR
2015-05-13,13.76,VIX_History
2015-05-14,28696.5,Gold price INR
2015-05-14,12.74,VIX_History
2015-05-15,28525.5,Gold price INR
2015-05-15,12.38,VIX_History
2015-05-18,28656.0,Gold price INR
2015-05-18,12.73,VIX_History
2015-05-19,28458.0,Gold price INR
2015-05-19,12.85,VIX_History
2015-05-20,28435.5,Gold price INR
2015-05-20,12.88,VIX_History
2015-05-21,28224.0,Gold price INR
